chrom,start,end,snps,1.2,1.3,1.4,2.3,2.4,3.4
3R,31455001,31460000,408,0.00576971,0.00810628,-0.0050888,-0.0076509,0.00600325,0.00417774
3R,31460001,31465000,416,0.000385935,-0.00171576,-0.00778872,-0.00916346,0.00883541,0.00173344
3R,31465001,31470000,443,0.00919299,0.0291674,-0.0115939,-0.00504175,0.00998897,0.0297054
3R,31470001,31475000,379,0.00429521,0.0141768,-0.0110969,-0.00757484,0.00848793,0.0172424
3R,31475001,31480000,356,0.00673657,0.0352996,-0.0197107,0.0279629,0.0109627,0.03302
3R,31480001,31485000,392,0.0035437,0.00968167,-0.00958544,-0.00626554,0.00804617,0.0167897
3R,31485001,31490000,452,0.0068089,0.00695657,-0.00994007,-0.00876773,0.0106567,0.00921793
3R,31490001,31495000,441,-0.00202396,-0.00183036,-0.00864827,-0.00952325,0.00465463,0.00594991
3R,31495001,31500000,456,-0.00726134,-0.00496203,-0.00863709,-0.0107949,-0.003568,-0.000713712
3R,31500001,31505000,426,0.00490665,0.0145752,-0.00976654,-0.0102051,0.00254798,0.00876291
3R,31505001,31510000,422,0.0208391,0.0161039,-0.0096481,-0.00991183,0.00916641,0.00770158
3R,31510001,31515000,417,0.00545797,0.0111003,-0.00924229,-0.00826516,0.00670203,0.00741563
3R,31515001,31520000,362,-0.0134533,-0.00616027,-0.0134993,-0.00862818,-0.0132004,-0.0122757
3R,31520001,31525000,340,-0.00629839,-0.0141103,-0.00770539,-0.00365895,-0.00469599,-0.00984941
3R,31525001,31530000,402,-0.00482451,0.00570432,-0.0107553,-0.00681811,-0.000513902,0.0104876
3R,31530001,31535000,407,9.82555e-05,-0.0024852,-0.0108509,0.0254495,0.000977882,-0.00255873
3R,31535001,31540000,377,0.0222598,0.0204814,-0.0112007,-0.0109623,0.0242892,0.0232258
3R,31540001,31545000,387,-0.000759423,0.00565099,-0.00377531,-0.00895913,0.00189234,0.00401572
3R,31545001,31550000,375,-0.00182169,0.0015553,-0.00924914,-0.00889623,0.000652712,0.00293592
3R,31550001,31555000,408,0.00676424,0.0142838,-0.00878481,-0.00815353,-0.0017514,0.00402322
3R,31555001,31560000,356,0.00366423,0.00156799,-0.00615159,-0.011041,0.00468146,-0.000184005
3R,31560001,31565000,389,0.00639434,0.0123002,-0.00933024,-0.00727586,0.0128323,0.01977
3R,31565001,31570000,399,0.00559892,0.0156951,-0.00744843,-0.00798898,-0.00213893,0.00313265
3R,31570001,31575000,427,-0.00367373,-0.00508655,-0.00258013,-0.00937978,-0.00625883,-0.00702735
3R,31575001,31580000,418,-0.00209176,0.0064902,-0.00384549,-0.00311321,0.00579235,0.0100763
3R,31580001,31585000,463,-0.00373204,-4.00413e-05,-0.0100782,-0.00958658,-0.00492863,-0.00303475
3R,31585001,31590000,422,-0.00277174,-0.00254246,-0.00577508,-0.00517426,-0.00017501,-0.00159937
3R,31590001,31595000,426,-8.74674e-05,-0.00252814,-0.00846764,-0.00847905,-0.00629143,-0.00513697
3R,31595001,31600000,379,-0.00692341,0.00170805,-0.00218895,-0.00792398,-0.00372893,-0.00310816
3R,31600001,31605000,403,0.0118243,0.00751816,-0.0072949,-0.00918229,0.0121241,0.00345655
3R,31605001,31610000,442,0.0105645,0.0142845,-0.0099672,-0.00737363,0.00316722,0.00384899
3R,31610001,31615000,427,0.019838,0.019226,-0.00637294,-0.0100131,0.00837138,0.00957518
3R,31615001,31620000,426,0.0106068,0.0170604,-0.0106465,-0.00466003,0.00413169,0.0132913
3R,31620001,31625000,417,0.020492,0.0204258,-0.00649686,-0.00938205,0.0044856,0.00179362
3R,31625001,31630000,425,0.00530022,0.00307765,-0.00611256,-0.00837793,0.000182696,-0.00224257
3R,31630001,31635000,436,0.0113873,0.0146199,-0.009021,-0.00989576,0.00651741,0.0073754
3R,31635001,31640000,428,0.00608446,0.00991108,-0.0100536,-0.00970314,0.000922892,0.00414569
3R,31640001,31645000,430,0.00251243,0.0110499,-0.00995474,-0.00795657,0.00192724,0.00794099
3R,31645001,31650000,422,0.00866799,0.00850222,-0.00811919,-0.00912317,0.00347467,0.00730721
3R,31650001,31655000,382,0.00599132,0.00480963,-0.00858724,-0.0106406,-0.00201676,-0.00351232
3R,31655001,31660000,443,0.00698932,0.00787383,-0.00810133,-0.0109048,0.00171791,0.00376526
3R,31660001,31665000,425,0.00783555,0.0103626,-0.00856085,-0.00853692,0.00327379,0.00842495
3R,31665001,31670000,406,0.00245219,0.00468955,-0.00920225,-0.0112065,0.00983233,0.0133919
3R,31670001,31675000,377,0.03532,0.0347138,-0.00739889,-0.011706,0.0135229,0.013529
3R,31675001,31680000,410,0.0133432,0.00448025,-0.00786866,-0.00924921,0.00473965,-0.00436182
3R,31680001,31685000,387,0.00813645,0.00661659,-0.00919724,-0.0117792,-0.000839864,-0.001717
3R,31685001,31690000,415,0.00166206,0.00540755,-0.0103251,-0.0103333,0.00110203,0.00079875
3R,31690001,31695000,131,0.0400113,0.00698903,-0.011345,-0.00473087,0.0274852,-0.00131756
3R,31695001,31700000,311,0.00589279,0.00375626,-0.00764269,-0.00936087,0.0101904,0.00572933
3R,31700001,31705000,385,0.0161564,0.00494336,-0.00509025,-0.00891824,-0.00140368,-0.00829962
3R,31705001,31710000,422,0.0146361,0.00602472,-0.00764015,-0.00881638,0.0123263,0.00589135
3R,31710001,31715000,413,0.0112881,0.00345982,-0.00647194,-0.00714582,0.0103972,-0.00174956
3R,31715001,31720000,433,0.00562117,0.00285856,-0.00748462,-0.0102275,0.000116967,-0.00065571
3R,31720001,31725000,418,0.00701248,0.00564609,-0.00779247,-0.0102825,-0.000292571,-0.00221326
3R,31725001,31730000,344,0.00178422,-0.00426178,-0.0100071,-0.00936816,0.00514882,-0.00166443
3R,31730001,31735000,399,0.0189029,0.00492366,-0.00761409,-0.00901261,0.00713372,-0.00347243
3R,31735001,31740000,439,0.0068052,-0.00185398,-0.0086294,-0.00904041,0.00562076,-0.00328565
3R,31740001,31745000,412,0.021521,0.0159821,-0.00638093,-0.00597401,0.00783214,0.000941008
3R,31745001,31750000,430,0.0116371,-0.000345475,-0.00812304,-0.00902217,0.00319938,-0.00616391
3R,31750001,31755000,367,0.00436599,-0.00498287,-0.00898144,-0.00865447,-0.00207961,-0.00698931
3R,31755001,31760000,415,0.015423,0.0112192,-0.00408836,-0.00661039,-0.00235815,-0.00567882
3R,31760001,31765000,372,0.020328,0.011335,-0.0108736,-0.0097817,0.00908468,0.00197152
3R,31765001,31770000,391,0.0118242,0.00794383,-0.0104314,-0.00776629,0.00534926,0.00041834
3R,31770001,31775000,366,0.0049846,0.0014237,-0.00981691,-0.0101315,0.0142277,0.00794502
3R,31775001,31780000,360,-0.0308729,0.00132077,-0.029249,0.0107113,0.00316805,-0.00344366
3R,31780001,31785000,424,0.0147729,0.0209991,-0.00362317,-0.0081401,0.0045597,0.00964944
3R,31785001,31790000,423,0.00490089,0.00488641,-0.00994581,-0.00610722,-0.00115341,-0.000308802
3R,31790001,31795000,391,0.00515007,-0.00323356,-0.00684009,-0.00945037,-0.00631206,-0.00848527
3R,31795001,31800000,383,0.00958165,0.00243015,-0.00908377,-0.00563757,0.0117857,-0.00305122
3R,31800001,31805000,412,0.0243943,0.00780428,-0.00638736,-0.00815415,0.0185381,0.00457001
3R,31805001,31810000,410,0.00704756,-0.00041899,-0.0115858,-0.00826126,0.00837696,-0.000467363
3R,31810001,31815000,413,0.0116,0.00914696,-0.0114453,-0.0105719,0.00782439,0.00584683
3R,31815001,31820000,394,0.00735474,0.00328813,-0.0104649,-0.00960662,0.00514075,-0.000487204
3R,31820001,31825000,367,0.00404804,0.0088947,-0.00975892,-0.0111149,0.0105839,0.0127219
3R,31825001,31830000,383,0.00802342,0.00149669,-0.00836324,-0.0116543,0.00873922,1.64385e-05
3R,31830001,31835000,417,0.00642304,0.00648614,-0.00731172,-0.00802129,0.000528588,4.9625e-07
3R,31835001,31840000,366,0.0123092,0.00165698,-0.00683587,-0.00592068,0.00334023,-0.00145082
3R,31840001,31845000,374,0.0158279,0.0120662,-0.00849345,-0.00930227,0.00543439,0.0031329
3R,31845001,31850000,348,0.0166254,-0.00112266,-0.0109463,-0.00696417,0.0245603,0.00623364
3R,31850001,31855000,368,0.0207997,0.0122571,-0.0089885,-0.010776,0.0167493,0.0096476
3R,31855001,31860000,395,0.0107651,0.00809806,-0.00923274,-0.00970344,0.00720303,0.00398217
3R,31860001,31865000,383,0.0101446,0.0199829,-0.00858117,-0.00785242,-3.80574e-06,0.00887681
3R,31865001,31870000,357,0.0167298,0.00210412,-0.00733634,-0.00879438,0.00923243,-0.00459661
3R,31870001,31875000,386,0.0149906,0.000382239,-0.010667,-0.0056424,0.00768038,-0.00511884
3R,31875001,31880000,404,0.0100612,0.000144029,-0.00975881,-0.0103334,0.0117882,0.00234699
3R,31880001,31885000,369,0.00585445,0.00500847,-0.00702899,-0.0100367,-0.00142555,-0.00479204
3R,31885001,31890000,225,-0.00176224,-0.00331331,-0.00720161,-0.00895125,0.00354323,0.00064027
3R,31890001,31895000,0,nan,nan,nan,nan,nan,nan
3R,31895001,31900000,211,0.0205474,0.0040386,-0.00655529,-0.00568275,0.00163312,-0.00838221
3R,31900001,31905000,388,0.0146221,0.00632792,-0.00543031,-0.00938785,0.0024343,-0.00577189
3R,31905001,31910000,391,0.0253381,0.0142429,-0.0087246,-0.0101742,0.0102338,0.00262271
3R,31910001,31915000,328,0.0155328,0.000955335,-0.00962548,-0.00553171,0.00996713,-0.00239396
3R,31915001,31920000,384,0.0266999,0.0144404,-0.00790855,-0.0115938,0.0107684,0.000973504
3R,31920001,31925000,364,0.0193256,0.000441939,-0.010223,-0.00512578,0.00967589,-0.00647592
3R,31925001,31930000,347,0.00921057,0.00947752,-0.0106022,-0.0115311,0.00649765,0.0049821
3R,31930001,31935000,341,0.00388357,0.00227992,-0.00998005,-0.0109917,-0.00223181,-0.00284829
3R,31935001,31940000,350,0.0114656,0.0144869,-0.00394832,-0.0103919,-0.000476267,0.0023401
3R,31940001,31945000,396,0.002349,-0.00427676,-0.00976539,-0.0110845,0.000271771,-0.00706722
3R,31945001,31950000,355,-0.00365737,0.00439718,-0.00810642,-0.00976543,-0.00860265,-0.00313574
3R,31950001,31955000,360,-0.00226531,0.00109365,-0.00895285,-0.0105249,-0.00299367,9.21735e-05
3R,31955001,31960000,260,0.0127214,0.0043885,-0.0108868,-0.00969367,0.00943655,0.00151528
3R,31960001,31965000,347,0.0154623,0.0121105,-0.00114396,-0.0095017,0.00206711,0.000407128
3R,31965001,31970000,368,0.0146343,0.0045534,-0.0100297,-0.00989281,0.00789918,0.00154565
3R,31970001,31975000,305,0.00816904,0.00583773,-0.0105853,-0.00757596,0.00620194,0.0049393
3R,31975001,31980000,419,0.0100132,0.00788116,-0.00909282,-0.011593,0.0058679,0.00108709
3R,31980001,31985000,361,0.00599822,-0.00503256,-0.0114548,-0.00920828,0.00182423,-0.00754571
3R,31985001,31990000,352,0.0094329,0.00424488,-0.00975341,-0.0109457,0.00788519,0.00194996
3R,31990001,31995000,371,0.00929549,0.00391293,-0.00873844,-0.0113079,0.00349516,-0.00216535
3R,31995001,32000000,182,-0.0052018,-0.0100389,-0.00983919,-0.00738134,-0.00186473,-0.00972662
3R,32000001,32005000,0,nan,nan,nan,nan,nan,nan
3R,32005001,32010000,269,-0.0047955,-0.00242238,-0.00850222,-0.0108172,-0.00385015,-0.00575694
3R,32010001,32015000,366,0.00461187,-0.00174178,-0.00368607,-0.0108157,-0.00238345,-0.00578609
3R,32015001,32020000,334,0.0139715,-0.00778412,-0.0114268,-0.0060797,0.00739131,-0.0095415
3R,32020001,32025000,364,0.00597172,0.00237331,-0.0106995,-0.00963135,0.000453195,-0.00149305
3R,32025001,32030000,383,0.0140266,0.000401332,-0.00762962,-0.00894808,0.00826902,-0.00122667
3R,32030001,32035000,318,0.0128793,0.0149658,-0.00978079,-0.00727721,0.000383805,0.00165665
3R,32035001,32040000,346,0.0160168,0.00351095,-0.0063693,-0.00905573,0.0157074,-0.00136646
3R,32040001,32045000,333,-0.0062325,-0.00383112,-0.0063373,-0.0113209,-0.000562244,-0.000680927
3R,32045001,32050000,302,-0.0074552,-0.0107852,-0.0110838,-0.0114859,-0.00659265,-0.0105009
3R,32050001,32055000,372,-0.000566247,-0.000864983,-0.00870057,-0.0101812,0.002601,0.00509167
3R,32055001,32060000,350,0.0143733,0.0171405,-0.00717996,-0.00995861,0.00383482,0.00660482
3R,32060001,32065000,344,0.0218226,0.00934128,-0.00519016,-0.00777701,0.00640471,-0.00244711
3R,32065001,32070000,337,0.00347077,-2.29784e-05,-0.0123453,-0.00686977,-0.00210708,-0.00397036
3R,32070001,32075000,79,-0.0109216,-0.00563558,-0.0098109,0.0151503,0.0163808,-0.0106055
4,1,5000,244,-0.0098331,-0.00573085,-0.0107543,-0.00597733,-0.0105607,-0.0053239
4,5001,10000,177,-0.0107178,0.0427212,0.0157946,0.0136882,-0.00520065,0.0236651
4,10001,15000,58,-0.0368521,0.0182285,-0.0426799,0.0250613,-0.0160473,0.00633588
4,15001,20000,0,nan,nan,nan,nan,nan,nan
4,20001,25000,69,0.00794985,-0.00727865,-0.0017291,0.0112154,-0.0749038,-0.00760298
4,25001,30000,42,-0.00963686,-0.0108932,-0.0110166,0.299316,-0.0177503,0.319855
4,30001,35000,271,0.00704353,-0.00428954,0.0172866,-0.00203569,-0.0227449,-0.00731763
4,35001,40000,170,0.00434332,-0.00248966,-0.0116544,-0.00423398,-0.0190787,-0.00794828
4,40001,45000,259,-0.00971515,-0.0072346,-0.0110168,-0.00722121,-0.00996195,-0.00495
4,45001,50000,303,-0.00536504,-0.00801478,-0.00920906,0.00194475,-0.00681924,-0.00372474
4,50001,55000,216,-0.0104609,-0.00907554,-0.0103497,-0.00940519,-0.0101211,-0.00852578
4,55001,60000,252,-0.00071126,-0.0124749,-0.0092734,0.00102638,-0.00836402,-0.00885622
4,60001,65000,296,-0.0042477,-0.00614241,-0.0120289,0.00921824,-0.00746427,-0.00284567
4,65001,70000,363,-0.000759182,-0.00691098,-0.00529826,-0.00499936,-0.0099134,-0.00701897
4,70001,75000,316,-0.0100874,-0.00475896,-0.0107242,-0.00519578,-0.00896551,-0.00419117
4,75001,80000,82,0.0118417,-0.00971734,0.00561993,0.00301372,-0.011556,-0.001356
4,80001,85000,143,-0.00934897,-0.00969168,-0.00666144,-0.00892552,-0.010182,-0.00937699
4,85001,90000,257,0.00898458,-0.00850534,-0.00750748,0.0207886,-0.00160661,0.00255354
4,90001,95000,309,-0.00971137,-0.00916083,-0.0101203,-0.00883308,-0.0094804,-0.00748926
4,95001,100000,273,0.00383622,-0.00822787,-0.00381491,0.011135,-0.00849435,0.00462197
4,100001,105000,190,-0.0115729,-0.0105106,-0.0111039,-0.0104768,-0.0107985,-0.00973762
4,105001,110000,309,-0.0103761,-0.0103722,-0.00948875,-0.0104018,-0.0102132,-0.00986382
4,110001,115000,283,-0.00830936,-0.00311047,-0.0109506,-0.00765159,-0.00722176,-0.00151897
4,115001,120000,271,-0.0099028,-0.00985533,-0.00999802,-0.00992785,-0.0100068,-0.00984715
4,120001,125000,295,-0.0105991,-0.0115687,-0.0106846,-0.0113031,-0.00781495,-0.0101443
4,125001,130000,149,-0.00964481,-0.00676889,-0.00939958,-0.0107347,-0.00922565,-0.00630909
4,130001,135000,284,-0.00699096,-0.00780198,-0.00257208,-0.0109165,-0.0065312,-0.00747539
4,135001,140000,255,-0.00242145,-0.00714395,-0.00750191,-0.0025697,-0.007213,-0.00560319
4,140001,145000,249,0.00474635,-0.0114385,-0.000449312,-0.000323011,-0.00741701,-0.00345508
4,145001,150000,146,-0.00431153,-0.0043053,-0.00914222,-0.0114823,-0.00702769,-0.00442725
4,150001,155000,372,0.00250731,-0.0112787,-0.00842055,0.0104975,-0.00327392,-0.00550652
4,155001,160000,335,-0.0105828,-0.0105015,-0.00825636,-0.0107144,-0.00973278,-0.0110975
4,160001,165000,388,0.0126223,-0.0120046,-0.00520584,0.00934567,-0.00415795,-0.00564113
4,165001,170000,318,0.000271701,-0.00993245,-0.00891183,0.00500537,-0.00644835,-0.00376825
4,170001,175000,336,-0.00903179,-0.0123311,-0.00809844,-0.0106289,-0.010657,-0.0101412
4,175001,180000,321,0.00620682,-0.00473581,-0.00816934,0.0287847,-0.00307394,0.00414052
4,180001,185000,152,-0.00165288,-0.00724182,-0.0114189,0.0104924,-0.00459314,-0.00642375
4,185001,190000,299,-0.00504853,-0.00680665,-0.00874417,0.00857955,-0.0108931,0.00367137
4,190001,195000,278,-0.00777273,-0.00870295,-0.00930384,-0.0033373,-0.00870563,-0.0103782
4,195001,200000,285,0.0061956,-0.00964863,-0.00916171,0.0139157,-0.00183508,-0.00554341
4,200001,205000,260,-0.000803021,-0.0112126,-0.00383895,-0.000474912,-0.0108156,-0.00349081
4,205001,210000,117,0.0100581,-0.00621594,0.00938055,-0.00612894,-0.011827,-0.0065257
4,210001,215000,237,-0.00572475,-0.00663037,-0.0108308,0.0117323,-0.00690407,-0.00127759
4,215001,220000,299,0.00669708,-0.00913695,-0.00944765,0.0173782,-0.00148672,-0.00572368
4,220001,225000,272,0.00809139,-0.00840908,-0.00908548,0.0199305,-0.00304634,-0.00293168
4,225001,230000,210,0.00833096,-0.0104017,-0.0103154,0.0103825,-0.00102234,-0.0060701
4,230001,235000,318,0.00165743,-0.0113201,-0.0072103,0.00788584,-0.00814673,-0.00300166
4,235001,240000,269,-0.00326706,-0.0105107,-0.0122153,0.0076165,-0.00238018,-0.00869882
4,240001,245000,318,-0.0032674,-0.00817604,-0.00889109,0.0112782,-0.00892424,0.00340886
4,245001,250000,243,-0.0023139,-0.0118757,-0.0113531,-0.00560751,-0.00240851,-0.0117451
4,250001,255000,278,-0.000820813,-0.0120219,-0.0107116,-7.13938e-05,-0.00486186,-0.0105657
4,255001,260000,312,-0.00210255,-0.00633137,-0.00782713,0.00654197,-0.00856831,0.00206306
4,260001,265000,282,-0.00371613,-0.000811249,-0.00828303,0.0187987,-0.00793711,0.00226929
4,265001,270000,214,-0.00406882,-0.00354298,-0.0103081,0.0140989,-0.00617725,0.00388721
4,270001,275000,316,-0.00717264,-0.00932111,-0.0114435,-0.00574822,-0.00546358,-0.00700959
4,275001,280000,313,-0.00543841,-0.00839787,-0.0098035,0.00827599,-0.00847704,-0.000226615
4,280001,285000,162,-0.00871362,0.0111687,-0.0114333,0.0218877,-0.00952028,0.01435
4,285001,290000,34,0.00212458,-2.53319e-05,-0.00913703,0.0417861,-0.00892954,0.018948
4,290001,295000,210,-0.00144437,-0.00749741,-0.00936727,0.00975996,-0.0071671,-0.000799264
4,295001,300000,94,0.0200784,-0.00376851,-0.000761676,0.016751,-0.00262678,-0.0086267
4,300001,305000,250,0.0124529,-0.0104662,-0.000850158,0.00800236,-0.0079606,-0.00373213
4,305001,310000,277,0.00334463,-0.00766575,-0.0107771,0.0147237,-0.00433705,-0.00290793
4,310001,315000,331,-0.000898461,-0.0038376,-0.00940664,0.00940795,-0.00560442,-0.00336398
4,315001,320000,233,0.00711947,-0.00887778,-0.00553489,0.0103186,-0.00529607,-0.000700113
4,320001,325000,5,-0.00718577,-0.0399575,0.00165225,0.170787,0.133273,0.607124
4,325001,330000,129,0.0115889,-0.0108931,-0.0050374,0.0134834,-0.00790795,-0.00185862
4,330001,335000,286,0.006655,-0.0112157,-0.00768278,0.00786311,-0.00481831,-0.00725782
4,335001,340000,305,0.00296109,-0.0114856,-0.00796299,0.0106159,-0.00456759,-0.0031142
4,340001,345000,172,-0.00402455,-0.0112226,-0.00765698,-0.00895344,-0.0101102,-0.0112337
4,345001,350000,170,0.00326373,-0.000338559,-0.00865191,0.0152406,-0.00303171,-0.00224491
4,350001,355000,317,-0.00656552,-0.00428658,-0.00871082,0.012843,-0.00644949,0.00337662
4,355001,360000,263,-0.00626438,-0.00888685,-0.00706553,-0.00434659,-0.00961397,-0.00439756
4,360001,365000,297,0.000901808,-0.0102916,-0.00505545,0.00401115,-0.008777,-0.000870319
4,365001,370000,248,0.00550717,-0.00916228,-0.00555931,0.00742861,-0.00706284,-0.00316135
4,370001,375000,199,0.00214685,-0.0101612,-0.0104996,0.000995671,-0.00406874,-0.00868874
4,375001,380000,312,0.0124117,-0.011333,-0.00248299,0.0126684,-0.00622602,-0.00200439
4,380001,385000,300,-0.00175955,-0.00874891,-0.00861286,-0.00412726,-0.00699427,-0.00543892
4,385001,390000,295,-0.000800499,-0.00901747,-0.0113603,0.00803234,-0.00180021,-0.00695861
4,390001,395000,322,0.00186116,-0.00646128,-0.0105069,0.00820214,-0.0028794,-0.00622695
4,395001,400000,328,0.00829516,-0.00907736,-0.00778325,0.00986827,-0.00255197,-0.00519759
4,400001,405000,310,0.0158363,-0.0112167,-0.00982806,0.0118791,0.00222565,-0.00818372
4,405001,410000,263,0.00378163,-0.00576053,-0.00571958,0.0251852,-0.00995152,0.00967965
4,410001,415000,219,0.0139267,-0.0041552,0.000625287,0.0396666,-0.00548742,0.0166663
4,415001,420000,251,0.000827409,-0.00830894,-0.00927242,0.000176785,-0.0054724,-0.00714172
4,420001,425000,236,-0.00387072,-0.00285517,-0.0108629,0.00890467,-0.00600446,-0.0047155
4,425001,430000,311,-0.00837036,-0.00702995,-0.00906704,-0.00885406,-0.0105476,-0.008328
4,430001,435000,122,-0.00533433,-0.00859017,-0.00975473,-0.00880926,-0.00618963,-0.00663409
4,435001,440000,321,-0.00803364,-0.000628997,-0.0108552,0.0124491,-0.0103222,0.00384289
4,440001,445000,338,0.00643731,-0.00827963,-0.00771774,0.006103,-0.00491039,-0.0048026
4,445001,450000,243,-0.0107963,-0.00334941,-0.0102986,0.00142861,-0.0119022,0.0013908
4,450001,455000,236,-0.00149744,-0.00920407,-0.0126811,0.00315595,-0.00251055,-0.00860881
4,455001,460000,53,-0.0107082,-0.0102229,-0.0108807,-0.010339,-0.0106757,-0.0103431
4,460001,465000,363,-0.0108491,-0.00741253,-0.0092081,-0.00705785,-0.00965538,-0.00394683
4,465001,470000,259,0.0141047,-0.0083589,-0.00855628,0.0316104,-0.000415039,0.0032945
4,470001,475000,284,-0.00675029,0.0364585,-0.029827,0.00671439,-0.0273038,-0.00617339
4,475001,480000,264,-0.00903191,-0.00978145,-0.00841934,-0.0076822,-0.0109674,-0.00812149
4,480001,485000,348,-0.00482167,-0.00932693,-0.00744414,0.000185743,-0.00940391,-0.000486851
4,485001,490000,351,-0.00666223,-0.00546501,-0.0083878,-0.00367516,-0.00794492,-0.00197968
4,490001,495000,283,-0.0106097,-0.00847576,-0.00837759,-0.00817439,-0.00900434,-0.00730835
4,495001,500000,242,0.00136401,0.138793,-0.00664759,0.00252435,-0.00779202,-0.00149242
4,500001,505000,357,-0.00773707,-0.0097474,-0.010197,-0.0077183,-0.0103113,-0.00741282
4,505001,510000,384,-0.0039361,-0.0103845,-0.00947828,-0.00296987,-0.00597562,-0.00707829
